code,LAU_NAME,dist_km,neighbour,band,pop,fuel,large_food,non_food,small_food,est24,emp24,emp12,est12,emp24_big,tobacconists
15252,Velzic,269.8020753353867,Spain,,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15253,Vernols,259.4237974882525,Switzerland,,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16330,Saint-Laurent-de-Cognac,280.10879537834865,Spain,,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16331,Saint-Laurent-des-Combes,257.66360897619745,Spain,,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16334,Saint-Martial,259.8210403463288,Spain,,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16335,Saint-Martin-du-Clocher,332.8269962351126,Spain,,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16336,Saint-Mary,317.60654144986285,Spain,,354.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0
16337,Saint-Maurice-des-Lions,341.3284273605658,Spain,,892.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16338,Saint-Médard,267.46353980699087,Spain,,303.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0
16339,Val-d'Auge,302.9014551018511,Spain,,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16340,Saint-Même-les-Carrières,281.4124152768948,Spain,,1023.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0
16341,Saint-Michel,288.3738017998621,Spain,,3196.0,0.0,0.0,7.0,4.0,8.0,28.0,26.0,6.0,0.0,1.0
16342,Saint-Palais-du-Né,266.55584559664186,Spain,,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16343,Saint-Preuil,276.29015667110315,Spain,,306.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16345,Saint-Quentin-sur-Charente,328.8024016666433,Spain,,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16346,Saint-Quentin-de-Chalais,248.3301946094651,Spain,,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16347,Saint-Romain,254.23328235169367,Spain,,514.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
16348,Saint-Saturnin,289.58425284511225,Spain,,1284.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
16349,Sainte-Sévère,290.91025554237984,Spain,,519.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16350,Saint-Séverin,261.0768048823831,Spain,,784.0,0.0,0.0,2.0,3.0,2.0,12.0,16.0,5.0,0.0,1.0
16352,Saint-Simon,284.6558889169897,Spain,,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16353,Saint-Sornin,305.79045370107104,Spain,,844.0,0.0,0.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0
16354,Sainte-Souline,257.90987748834715,Spain,,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16355,Saint-Sulpice-de-Cognac,287.3415499458555,Spain,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16356,Saint-Sulpice-de-Ruffec,325.42973930651993,Spain,,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16357,Saint-Vallier,246.22295665202998,Spain,,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17334,Saint-Georges-de-Longuepierre,317.2211428770084,Spain,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17335,Saint-Georges-des-Agoûts,240.63609016163917,Spain,,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17336,Saint-Georges-des-Coteaux,281.9830112727263,Spain,,2843.0,0.0,0.0,21.0,5.0,27.0,276.0,209.0,25.0,0.0,1.0
17337,Saint-Georges-d'Oléron,294.19403749621614,Spain,,4067.0,0.0,3.0,7.0,18.0,12.0,36.0,31.0,9.0,11.0,3.0
17338,Saint-Georges-du-Bois,321.17029491652653,Spain,,1883.0,0.0,0.0,2.0,1.0,1.0,3.0,5.0,2.0,0.0,0.0
17339,Saint-Germain-de-Lusignan,254.4920052305335,Spain,,1299.0,0.0,0.0,0.0,2.0,3.0,20.0,5.0,3.0,0.0,1.0
17340,Saint-Pierre-La-Noue,311.8880148908272,Spain,,1486.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0
17341,Saint-Germain-de-Vibrac,253.18297284891338,Spain,,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17342,Saint-Germain-du-Seudre,254.1924373281583,Spain,,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17343,Saint-Grégoire-d'Ardennes,258.19590096072477,Spain,,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17344,Saint-Hilaire-de-Villefranche,294.3045699108205,Spain,,1350.0,0.0,0.0,2.0,3.0,2.0,2.0,5.0,2.0,0.0,1.0
17345,Saint-Hilaire-du-Bois,250.12138259705733,Spain,,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17346,Saint-Hippolyte,292.739919000597,Spain,,1495.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0
17347,Saint-Jean-d'Angély,304.1645335619991,Spain,,6784.0,3.0,6.0,54.0,23.0,61.0,545.0,480.0,65.0,225.0,5.0
17348,Saint-Jean-d'Angle,282.52998615022136,Spain,,699.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
17349,Saint-Jean-de-Liversay,332.9329821030066,Spain,,3063.0,0.0,0.0,3.0,3.0,4.0,11.0,13.0,4.0,0.0,1.0
17350,Saint-Julien-de-l'Escap,303.19015172777495,Spain,,857.0,0.0,0.0,0.0,4.0,3.0,13.0,10.0,2.0,0.0,1.0
17351,Saint-Just-Luzac,277.5996187867345,Spain,,2136.0,0.0,0.0,3.0,6.0,8.0,23.0,17.0,5.0,0.0,1.0
17353,Saint-Laurent-de-la-Prée,299.35417412755163,Spain,,2299.0,0.0,0.0,2.0,3.0,3.0,17.0,27.0,4.0,0.0,1.0
17354,Saint-Léger,268.28891774030615,Spain,,679.0,2.0,0.0,0.0,2.0,2.0,33.0,11.0,1.0,0.0,0.0
17355,Sainte-Lheurine,263.0515049206187,Spain,,533.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
17356,Saint-Loup,307.13553556337206,Spain,,313.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18106,Grossouvre,244.5648626239279,Switzerland,,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18107,La Groutte,270.93953777229297,Switzerland,,115.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18108,La Guerche-sur-l'Aubois,245.14923313621307,Switzerland,,3151.0,1.0,2.0,5.0,7.0,7.0,53.0,57.0,11.0,37.0,3.0
18109,Henrichemont,284.6765367303644,Switzerland,,1721.0,1.0,1.0,7.0,7.0,6.0,65.0,52.0,10.0,50.0,2.0
18110,Herry,252.53833707998555,Switzerland,,958.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18111,Humbligny,274.32240162415036,Switzerland,,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18112,Ids-Saint-Roch,290.6730707496059,Switzerland,,295.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18113,Ignol,251.72507371834777,Switzerland,,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18114,Ineuil,290.2855994852657,Switzerland,,207.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
23130,Méasnes,323.4014650405699,Switzerland,,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23131,Mérinchal,269.3354536990049,Switzerland,,654.0,0.0,0.0,0.0,4.0,2.0,5.0,5.0,4.0,0.0,0.0
23132,Montaigut-le-Blanc,327.1732022094321,Switzerland,,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23133,Montboucher,333.8097283222795,Switzerland,,372.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23134,Le Monteil-au-Vicomte,310.96068835256153,Switzerland,,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23136,Mortroux,313.58709996165476,Switzerland,,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23137,Mourioux-Vieilleville,334.37415344227054,Switzerland,,521.0,0.0,0.0,1.0,1.0,4.0,7.0,12.0,5.0,0.0,0.0
23138,Moutier-d'Ahun,300.99089906121014,Switzerland,,160.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,1.0,0.0,0.0
24317,Paulin,241.6764553150578,Spain,,246.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24318,Paunat,226.78676473766507,Spain,,320.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24319,Paussac-et-Saint-Vivien,275.56045051320206,Spain,,444.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
24320,Payzac,286.87009523731814,Spain,,984.0,0.0,0.0,0.0,4.0,1.0,1.0,10.0,4.0,0.0,2.0
24321,Pazayac,256.4753026166182,Spain,,811.0,0.0,0.0,6.0,2.0,2.0,9.0,15.0,4.0,0.0,1.0
24322,Périgueux,258.9100764766514,Spain,,29055.0,3.0,6.0,167.0,81.0,186.0,628.0,908.0,245.0,148.0,33.0
24323,Petit-Bersac,256.240975237512,Spain,,184.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24324,Peyrignac,257.87428955817563,Spain,,577.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0
24325,Pechs-de-l'Espérance,232.62424057568415,Spain,,796.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0
24326,Peyzac-le-Moustier,236.93206887608096,Spain,,201.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
24327,Pezuls,227.33404238021376,Spain,,113.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24328,Piégut-Pluviers,307.5163986057218,Spain,,1180.0,1.0,1.0,11.0,5.0,10.0,43.0,35.0,10.0,21.0,2.0
24329,Le Pizou,229.49973423470172,Spain,,1428.0,0.0,0.0,0.0,4.0,4.0,14.0,11.0,4.0,0.0,1.0
24330,Plazac,243.82445859784607,Spain,,717.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0,2.0,0.0,1.0
24331,Pomport,215.83343707273747,Spain,,735.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24334,Pontours,218.11268028244388,Spain,,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24335,Port-Sainte-Foy-et-Ponchapt,219.1996676760919,Spain,,2520.0,2.0,1.0,5.0,3.0,7.0,82.0,54.0,7.0,25.0,1.0
24336,Prats-de-Carlux,230.14157612473682,Spain,,491.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24337,Prats-du-Périgord,204.02244828684354,Spain,,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24338,Pressignac-Vicq,225.5718121832383,Spain,,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24339,Preyssac-d'Excideuil,277.25341222809226,Spain,,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24340,Prigonrieux,224.76368408747308,Spain,,4374.0,1.0,1.0,5.0,7.0,8.0,56.0,50.0,7.0,30.0,1.0
24341,Proissans,233.44763517378368,Spain,,1102.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
24345,Queyssac,228.48352719138737,Spain,,533.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
24346,Quinsac,285.78449390818287,Spain,,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25594,Velesmes-Essarts,51.523716987674426,Switzerland,50–75,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25595,Vellerot-lès-Belvoir,21.92956420973082,Switzerland,20–30,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25596,Vellerot-lès-Vercel,26.936927986239162,Switzerland,20–30,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25597,Vellevans,28.98419346225511,Switzerland,20–30,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25598,Venise,50.68089498702754,Switzerland,50–75,518.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25599,Vennans,44.316685407858365,Switzerland,30–50,248.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25600,Vennes,15.243599114372282,Switzerland,10–20,238.0,0.0,0.0,1.0,0.0,1.0,7.0,10.0,1.0,0.0,0.0
25601,Vercel-Villedieu-le-Camp,24.757409430601196,Switzerland,20–30,1762.0,1.0,0.0,2.0,4.0,3.0,20.0,12.0,4.0,0.0,1.0
25602,Vergranne,37.24216918618469,Switzerland,30–50,116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25604,Verne,40.019669146409534,Switzerland,30–50,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25605,Vernierfontaine,21.71058881498183,Switzerland,20–30,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25607,Vernois-lès-Belvoir,18.481506656746927,Switzerland,10–20,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25608,Le Vernoy,24.761202885653507,Switzerland,20–30,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25609,Verrières-de-Joux,1.2531865540489098,Switzerland,0–10,464.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25611,La Vèze,40.61945874263326,Switzerland,30–50,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25612,Vieilley,50.922504250897276,Switzerland,50–75,664.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25613,Viéthorey,35.26426518058859,Switzerland,30–50,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25614,Vieux-Charmont,11.241657155454453,Switzerland,10–20,2786.0,1.0,0.0,1.0,1.0,3.0,16.0,26.0,4.0,0.0,1.0
25615,Villars-lès-Blamont,1.1763241637951387,Switzerland,0–10,469.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
25616,Villars-Saint-Georges,51.32516410869923,Switzerland,50–75,283.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
25617,Villars-sous-Dampjoux,9.694290606856768,Switzerland,0–10,350.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,1.0,0.0,0.0
25618,Villars-sous-Écot,15.400539717115057,Switzerland,10–20,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25619,Les Villedieu,2.8315667418104913,Switzerland,0–10,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25620,Ville-du-Pont,2.79991114014874,Switzerland,0–10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25621,Villeneuve-d'Amont,30.17138880089716,Switzerland,30–50,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23139,Moutier-Malcard,309.8939270886254,Switzerland,,558.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0
23140,Moutier-Rozeille,291.5322668147605,Switzerland,,432.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23141,Naillat,332.8646524106775,Switzerland,,687.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
23142,Néoux,287.68377459337916,Switzerland,,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23143,Noth,338.1668806066116,Switzerland,,498.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23144,La Nouaille,303.06114286112046,Switzerland,,224.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23241,Saint-Silvain-Bellegarde,283.45808643062725,Switzerland,,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23242,Saint-Silvain-Montaigut,324.5070857607787,Switzerland,,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23243,Saint-Silvain-sous-Toulx,291.41590873005737,Switzerland,,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23244,Saint-Sulpice-le-Dunois,327.218894762753,Switzerland,,564.0,0.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0
23245,Saint-Sulpice-le-Guérétois,319.52181093862845,Switzerland,,1892.0,1.0,0.0,1.0,3.0,4.0,25.0,20.0,3.0,0.0,1.0
23246,Saint-Sulpice-les-Champs,305.5247607169468,Switzerland,,340.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0
23247,Saint-Vaury,326.02519151233037,Switzerland,,1718.0,1.0,0.0,1.0,3.0,2.0,6.0,7.0,3.0,0.0,2.0
25154,Chouzelot,45.33334247168684,Switzerland,30–50,249.0,0.0,1.0,0.0,1.0,1.0,2.0,6.0,1.0,2.0,0.0
25155,Cléron,31.90166923662213,Switzerland,30–50,289.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
25156,Pays-de-Clerval,27.885876796007214,Switzerland,20–30,1174.0,1.0,0.0,1.0,5.0,5.0,10.0,27.0,8.0,0.0,1.0
25157,La Cluse-et-Mijoux,5.246666093615334,Switzerland,0–10,1310.0,0.0,0.0,6.0,2.0,5.0,10.0,6.0,2.0,0.0,1.0
25159,Colombier-Fontaine,17.344171417268992,Switzerland,10–20,1232.0,0.0,0.0,2.0,5.0,4.0,9.0,14.0,5.0,0.0,1.0
25160,Les Combes,7.226548424308999,Switzerland,0–10,777.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25161,Consolation-Maisonnettes,11.185435878971356,Switzerland,10–20,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25162,Corcelles-Ferrières,57.904236423965884,Switzerland,50–75,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25163,Corcelle-Mieslot,48.90074946707922,Switzerland,30–50,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25164,Corcondray,56.67718109546242,Switzerland,50–75,148.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25166,Côtebrune,33.33156497651216,Switzerland,30–50,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25170,Courcelles-lès-Montbéliard,13.819107371125709,Switzerland,10–20,1370.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0
25171,Courcelles,40.57461067871564,Switzerland,30–50,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25172,Courchapon,63.67620684851035,Switzerland,50–75,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25173,Cour-Saint-Maurice,14.593366029534625,Switzerland,10–20,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25174,Courtefontaine,3.6680937624809515,Switzerland,0–10,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25175,Courtetain-et-Salans,28.74145844942786,Switzerland,20–30,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25176,Courvières,23.921820863115077,Switzerland,20–30,317.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25177,Crosey-le-Grand,26.670842984595943,Switzerland,20–30,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25178,Crosey-le-Petit,29.808543598522295,Switzerland,20–30,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25179,Le Crouzet,10.033697631630373,Switzerland,10–20,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25180,Crouzet-Migette,32.37016385597697,Switzerland,30–50,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25181,Cubrial,39.3175650934527,Switzerland,30–50,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25182,Cubry,37.7493582130114,Switzerland,30–50,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25183,Cusance,33.28690457947719,Switzerland,30–50,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25184,Cuse-et-Adrisans,39.37555053892193,Switzerland,30–50,274.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25185,Cussey-sur-Lison,38.9425666646042,Switzerland,30–50,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25186,Cussey-sur-l'Ognon,57.606575065969054,Switzerland,50–75,1055.0,0.0,1.0,1.0,0.0,2.0,25.0,10.0,2.0,22.0,0.0
24347,Rampieux,204.40985960856585,Spain,,139.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
24348,Razac-d'Eymet,204.7162255905045,Spain,,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24349,Razac-de-Saussignac,217.9988150140853,Spain,,335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24350,Razac-sur-l'Isle,255.06695944740306,Spain,,2376.0,0.0,0.0,1.0,2.0,2.0,3.0,6.0,2.0,0.0,1.0
24351,Ribagnac,211.4252508848592,Spain,,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24352,Ribérac,259.14000334529504,Spain,,3734.0,3.0,1.0,36.0,15.0,43.0,353.0,343.0,41.0,145.0,3.0
24353,La Rochebeaucourt-et-Argentine,281.2485619314107,Spain,,331.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24354,La Roche-Chalais,236.262270304064,Spain,,3060.0,1.0,2.0,2.0,4.0,5.0,69.0,54.0,5.0,61.0,1.0
24355,La Roque-Gageac,220.37789877742034,Spain,,448.0,1.0,0.0,3.0,4.0,2.0,4.0,7.0,4.0,0.0,0.0
24356,Rouffignac-Saint-Cernin-de-Reilhac,243.1835909718911,Spain,,1678.0,1.0,1.0,3.0,6.0,6.0,31.0,33.0,6.0,19.0,1.0
24357,Rouffignac-de-Sigoulès,214.46504748879389,Spain,,332.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24359,Sadillac,208.5510775691565,Spain,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24360,Sagelat,215.09604960172393,Spain,,318.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24361,Saint-Agne,219.46251862800656,Spain,,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24362,Val de Louyre et Caudeau,234.26169741939015,Spain,,1585.0,0.0,0.0,2.0,5.0,2.0,6.0,7.0,3.0,0.0,2.0
24364,Coly-Saint-Amand,248.4760141432438,Spain,,640.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
24365,Saint-Amand-de-Vergt,236.2194624051336,Spain,,242.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24366,Saint-André-d'Allas,227.49151089544475,Spain,,888.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0
24367,Saint-André-de-Double,248.90505286244098,Spain,,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24370,Saint-Antoine-de-Breuilh,213.34498634844655,Spain,,1784.0,0.0,0.0,0.0,2.0,3.0,6.0,5.0,1.0,0.0,1.0
24371,Saint-Aquilin,258.97562602812656,Spain,,458.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24372,Saint-Astier,253.7263146825908,Spain,,5376.0,2.0,2.0,13.0,9.0,18.0,316.0,175.0,21.0,89.0,2.0
23145,Nouhant,275.1834474566895,Switzerland,,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23146,Nouzerines,298.1182678988144,Switzerland,,237.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
23147,Nouzerolles,326.1593727789753,Switzerland,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23148,Nouziers,308.94945108041344,Switzerland,,245.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23149,Parsac-Rimondeix,295.0140993823379,Switzerland,,825.0,1.0,0.0,0.0,0.0,1.0,12.0,17.0,2.0,0.0,1.0
23150,Peyrabout,312.5621842290703,Switzerland,,150.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
23248,Saint-Victor-en-Marche,321.7455554892067,Switzerland,,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23249,Saint-Yrieix-la-Montagne,307.21411683985974,Switzerland,,219.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
23250,Saint-Yrieix-les-Bois,309.3564266166672,Switzerland,,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23251,Tardes,278.7392608835682,Switzerland,,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23252,Tercillat,302.0274697163645,Switzerland,,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23253,Thauron,321.04416447591325,Switzerland,,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25187,Dambelin,16.57221217772815,Switzerland,10–20,512.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25188,Dambenois,10.164358588243127,Switzerland,10–20,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
